userWallet,total_deposit_usd,deposit_count,avg_borrow_rate,total_redeemunderlying_usd,redeemunderlying_count,total_borrow_usd,total_repay_usd,borrow_count,repay_count,total_liquidationcall_usd,liquidationcall_count,liquidation_count
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,3065741721629435.5,2.0,5.278515537207192e+25,3731572574832167.0,5.0,1501.1473526358006,1502.057651674034,1.0,1.0,0.0,0.0,0.0
0x0379eec40a19d1a6c23bf323128bea4188985014,0.09548485088645361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037a0f059374030dca53c918177a9d4f11c75347,1055302175070.8644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037a28da412268621439c31fd0d54dbb511d47b4,1671619865518680.8,1.0,3.877804152891854e+25,1671619865518680.8,1.0,631190177429346.9,631190177429346.9,1.0,1.0,0.0,0.0,0.0
0x037a3079e857e383454fefbea892fde12a2e83fd,8308214216761937.0,11.0,0.0,3033041274259217.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,2785073742727795.0,2.0,3.6041843550216713e+25,2816519588824853.5,3.0,4247.951514155118,4260.220583790761,3.0,4.0,0.0,0.0,0.0
0x037a9d27797eeb292588aab2861c95242a6ed0e3,1674792868438.6238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,48382.023865253796,3.0,0.0,48235.32574192325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037b392129f7ad2fac6787fefb35779df131856b,2916420007004.87,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,1.0252591577042713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037bc5471ff04bff3170a1364d2201259c02b127,8522831653575167.0,22.0,0.0,17246.08597738442,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037bef2da33513cfb998e36894d073773d3285f8,3.4172904872704543e+18,26.0,4.2708768593700535e+25,4.4681628327467976e+18,28.0,2.505299822554609e+18,2.9397098972605486e+18,20.0,18.0,0.0,0.0,0.0
0x037bf6a1e7b137f824f46313317e033ffeceb613,1.9077816540121306e+17,94.0,3.5033980253094226e+25,6.0810886635612504e+16,25.0,9105865337363828.0,9705827572531114.0,22.0,31.0,0.0,0.0,0.0
0x037ca92482ddaae946133ea49e3578ac75bcbef1,416658484762511.7,2.0,0.0,417080733607560.94,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,2645.722960604026,1.0,5.6791589151052925e+25,0.0,0.0,6430439611801.84,0.0,1.0,0.0,0.0,0.0,0.0
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,654930250734270.6,6.0,3.942917043070568e+25,0.0,0.0,128.3014639791815,0.0,3.0,0.0,0.0,0.0,0.0
0x037dfd569defbc08ae28001159b4c49f6d006cff,2031113138663.4194,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037e2847c769d20564502183f524f88baa06b389,744993858488.1093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,787645894060194.0,17.0,4.701956759466578e+25,218712676156669.84,6.0,360115839301834.9,218707103346258.66,10.0,5.0,0.0,0.0,0.0
0x037e908997841df68afb48eb1c9a6e441310abf5,5379300641423.978,1.0,3.2493631407574506e+25,109368483751695.72,4.0,242.26830377545565,484.08318847477426,1.0,3.0,0.0,0.0,0.0
0x037ef353b228e621872f569be0b0f876e6b78dd6,984791116673.5682,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,0.0,0.0,0.0,2145764.2116893968,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,2073896209942.1182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,2540395460919742.5,18.0,8.210094092515414e+25,18668.809077310038,2.0,746915486397591.4,16678.016001138858,10.0,2.0,0.0,0.0,0.0
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,9904269857683.758,1.0,0.0,9904270053943.564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0381d12b94af184aedfc27d326624b70c65fc7b4,208680809146.49725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03827daa642b7e409e4d08fb34836c22d0a3556b,1901919127598698.8,80.0,3.6824841179335818e+25,547341369078107.8,52.0,706256590382890.0,239824850163694.53,34.0,49.0,0.0,3.0,3.0
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,1.292244108818515e+16,7.0,4.1420089490648555e+25,4002325008679231.0,6.0,3748052809342727.0,3625221935017321.0,14.0,1.0,0.0,0.0,0.0
0x03845ccfb1173f4810dab66664ce61564fd91ad1,1.1063997367924017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,2749528745876.478,4.0,5.370532666560268e+25,0.0,0.0,1580803541156.5674,304476444500.22986,4.0,1.0,0.0,0.0,0.0
0x0384f296396564cdd310bb398e1dc8a98fb3b137,1.2179274890105076e+16,2.0,3.910516916719089e+25,1.2200883823300404e+16,2.0,9682961881041770.0,9702703722179772.0,1.0,1.0,0.0,0.0,0.0
0x03851f30cc29d86ee87a492f037b16642838a357,1.0175929606486867e+17,43.0,4.591837949021974e+25,1.0467821518770867e+17,12.0,8.126050581191997e+16,8.36662220996004e+16,33.0,10.0,0.0,0.0,0.0
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,1.1030669655335508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,0.0,0.0,0.0,23993170318419.824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03867a6c590972095f2c82dedede42a62f46952a,9.394054506591448e+16,50.0,6.188396635930055e+25,152787.64400756467,18.0,3866168950433756.0,9998.78181535668,6.0,1.0,0.0,0.0,0.0
0x03873505d18421366d0fa6f27f49694d80dc1fbd,1.5082613757377343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0387de98476d2ca45d092ee0cf7af798be4660a1,8024359625088.47,2.0,0.0,8035088735038.773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03886228bb749eeba43426d2d6b70eba472f4876,3318477640732102.5,23.0,6.079561829132778e+25,550077158219360.6,6.0,483908549425732.6,0.0,4.0,0.0,0.0,0.0,0.0
0x0388efdfbd5f519f6c63319b5710d5231dd64868,1.1936925165944572e+16,7.0,3.7846110684720695e+25,0.0,0.0,3208.2445696250957,1261.5410859040285,2.0,1.0,0.0,0.0,0.0
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,1239659604518.8147,4.0,4.950959648826388e+25,0.0,0.0,113652379383.43968,0.0,1.0,0.0,0.0,0.0,0.0
0x038a122489ebd2bf9968e02d1203258b49e4832e,321808573214000.5,2.0,6.0106068915377685e+25,0.0,0.0,128755815872000.2,0.0,2.0,0.0,0.0,2.0,2.0
0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,0.0,0.0,0.0,2964382431526397.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,9.563618156096638e+16,13.0,3.78284478148651e+25,6.487638185197635e+16,12.0,9.155598288742677e+16,9.407557180708506e+16,12.0,14.0,0.0,0.0,0.0
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,1.6257912468045599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x038c266d54f2a143b8604343bcaf28caba4e8939,1113959685640165.5,6.0,5.245976612355149e+25,1347744537895113.0,13.0,508825486507013.2,450862473084008.4,6.0,4.0,0.0,0.0,0.0
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,2.0100618807638748e+16,22.0,3.9152891090509515e+25,5096927409647229.0,5.0,1096574599432197.4,1108118135428898.8,8.0,12.0,0.0,0.0,0.0
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,7.278659350209942e+16,9.0,2.0216150118602994e+26,6.44002734426425e+16,6.0,2.7165170822352544e+16,2.4293766021944016e+16,4.0,5.0,0.0,0.0,0.0
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,5099619191668401.0,8.0,4.5930124163457044e+25,533407927000403.94,3.0,966.0276747042032,965.2358249764291,4.0,3.0,0.0,0.0,0.0
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,506058317234839.56,6.0,3.923121216568359e+25,1009156705119037.0,12.0,780.5205247682134,780.2149040525442,2.0,5.0,0.0,0.0,0.0
0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,1.2282290752389708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x038f41dd54f67016088bfceb81841cc1c51a159f,184353119858.37637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x038fbb17eff0c348725c45e1109ef29041250d1d,10985.023581862051,1.0,0.0,10985.023681999004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,3.750293966643672e+17,5.0,3.2360700846101316e+25,1.7431413455710803e+17,2.0,1.4541420022535395e+17,1.4832881214690448e+17,10.0,16.0,0.0,0.0,0.0
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,1.1386880362362826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03917b0fc420092b18dcb24e719f44600211eb45,1624185201639974.0,8.0,2.90568876626598e+25,964.4886699260695,4.0,199.97883649219355,202.51361626723153,1.0,1.0,0.0,0.0,0.0
0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,8.959864741207811e+16,18.0,4.323046887349963e+25,8.976151923800995e+16,16.0,1.6501456538884264e+16,1.6613243940067494e+16,12.0,12.0,0.0,0.0,0.0
0x03925f072fd69b9427b3be238a41d70a946811d9,1.108267926391485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,1270757882551.5947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,1.3895022697943022e+17,4.0,5.550478465809716e+25,1.1415700000000002e+16,1.0,6.666459009594231e+16,2.1265383762486116e+16,5.0,3.0,0.0,0.0,0.0
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,3.665638261098509e+16,23.0,3.6755797297429447e+25,1.0468475182984922e+16,12.0,2.62678643283502e+16,5205950600036041.0,9.0,8.0,0.0,0.0,0.0
0x03933112dd553026128ee4b55831764c39aa1ad8,39031067897411.586,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03936ba0a4fe117eb026e65b89661438017a07a3,1020051578265.1724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03936fad73cfd65a108318d917a7d00af8f2b16d,260583128.62380064,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,1910777050871544.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03939fefccb572f0279e788a71f5ad34a82a4379,2.053860701046137,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0395183e0c76a1138913ce3df272ffc747f37237,17277949.39476005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03951f5c12a3b8c7fa09e115024d376077b17720,18493637701.002865,1.0,7.586329277154997e+25,0.0,0.0,0.003953539031607055,0.0,1.0,0.0,0.0,0.0,0.0
0x0396147f0b821aa0d2581f8e2dad0c9956255028,95355126010724.12,2.0,0.0,15.08160095537413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039630fa4ad7f73738b1541dadf3bad89ffed668,0.0,0.0,0.0,88441846738736.62,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,1.8304365732094965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,12840830274560.012,2.0,5.310296309369928e+25,12942027227280.332,1.0,5618885767748.278,5348578752526.831,3.0,1.0,0.0,0.0,0.0
0x039803254c85a3cffca6c0f0822e09a306bbda2e,1.1048741186337352,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x0398b107763c8e7fae5183241d383440ea3623da,248079238849007.56,3.0,3.6268069254690084e+25,387.3438349632286,4.0,99817195055311.42,182000498274.7726,2.0,2.0,0.0,2.0,2.0
0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,2285947632605.0054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039a21771e9abbd63a8fdb42e60de6b558c1baae,1.3078929314240073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039a285369490aa7bf4579207c547caf5fbdfb72,168316363890.64667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,1.0464203930837556e+16,104.0,5.337649987788065e+25,15279.346333019961,10.0,5222383025673181.0,12232.748521672089,68.0,7.0,0.0,0.0,0.0
0x039a5ebc14114eb0ab9d7bf209049f0f904f78c9,992494252.3682425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039b0cac8f2257a805ae79431fc6daf67bd235fa,509.23593560519566,11.0,3.7579506458078364e+25,509.29747633563653,5.0,309.756527743823,309.68596911512964,9.0,4.0,0.0,0.0,0.0
0x039b10e499e6b8e711cafc07123654a5b55852d2,1.1161197392948055,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039b27c7e5771ee0108c87b4162999bea4dd1831,4635259748617477.0,9.0,4.371647320682906e+25,5505.268162263532,3.0,4358.347235661888,1759.8647740053677,5.0,1.0,0.0,0.0,0.0
0x039bb7b830769fe8130ce5a40142fcd49a1452f3,1.0014906720000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039c19df683512cc6255bd549fed1de7d1804ba9,1032357935860.214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039c361579aef4e8df5f7bfe0950dd06af0b1276,2.052434202855172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039c5a62e2d28cc85729666dcacb98c1ae21e343,1.6821130992212605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039c7320956110b7e9e350d382a354d6ace8d2c0,565138755005.8833,1.0,4.973825775795936e+25,0.0,0.0,226055502002.3533,0.0,1.0,0.0,0.0,0.0,0.0
0x039cab749f176fd208e1367b266ab766308e80f8,241894010653.86447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039cd2b882895757eb015f1447f68a5a5ff0737c,135176717410.42357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039e2604295ba89a83588107391aed3cce36b97f,5.183642575124968e+16,5.0,3.266901664372712e+25,0.0,0.0,16971.761598787845,594.6108877282181,5.0,10.0,0.0,0.0,0.0
0x039e2eeff82ec296c669f4aae063418afa8bcf02,1.7842711797920257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x039e8cb6cf84518696939ea80ff8e021b871fde9,105653434448670.6,66.0,5.203927032885706e+25,974556233831.8228,3.0,67867066682416.32,3.2671457860074775,25.0,13.0,0.0,0.0,0.0
0x039ec0b36450e9b2c5f59a3a6fe991469ac744f2,314569913358177.4,4.0,4.0134949374577665e+25,0.0,0.0,35774829832208.57,7119851950867.2705,4.0,1.0,0.0,0.0,0.0
0x039eda3933ce405c2ff54a93a7afa07c08030164,659234088110347.9,4.0,7.595749077384915e+25,420936328028581.2,2.0,146170544385353.7,0.0,1.0,0.0,0.0,0.0,0.0
0x039f620be875aa9c3d70fe9cf27a7c9192a8001c,244.36212910066368,5.0,3.772686609994324e+25,235.8175857312795,3.0,184.70499282061675,195.38631060085967,2.0,2.0,0.0,0.0,0.0
0x03a0c2a422c4257440ec79aa0c96c472942082eb,1040783104808.5087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a151746661bea0942281ec949de76eb6b4f6f2,8854919390117.246,10.0,3.337323188005722e+25,197.70690828697215,8.0,70.96125691640857,100.93369433862468,6.0,7.0,0.0,0.0,0.0
0x03a27a0bd8c8451480e04535690cf131423836e3,9564381191994986.0,6.0,5.192906081844524e+25,4155600105846620.0,4.0,91438606767137.23,4157.4972994421,4.0,5.0,0.0,0.0,0.0
0x03a3cc4148619b60dda51612a4483ffe43435f34,1.2965257576865872,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a3d0eb17509dc9fb2a892ac1eab68419deb19b,1132132086346557.2,8.0,3.885459360185587e+25,586321599999862.9,8.0,450.1751545542266,450.378588908226,1.0,2.0,0.0,0.0,0.0
0x03a493d043b71da48fd882161dae488abe112432,1943732170234028.8,7.0,3.884343207013654e+25,1950761991154417.5,9.0,1613302613968694.8,1618180601953784.5,7.0,7.0,0.0,0.0,0.0
0x03a4c3ec5f926cf6490d57ed7fd496d21004c63e,1.1186779518684404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a4e9e2c6cb51a8bbc82cffd76da057855cbe77,0.013244916381489023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a57e2f5e6e840a8a15a7650a89069a5427a95b,265291110927779.47,6.0,0.0,9301963293577.494,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a5b7317c1fde03fa6ba0315ccd86fb8c6111f5,4110823414343240.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a5bdbd5a37ee782e9203811d227342c3fcfb73,3363093167925.203,2.0,4.9696341437493465e+25,2290984682240.691,1.0,1150601438667.4773,0.0,1.0,0.0,0.0,0.0,0.0
0x03a673e4a53120a0f6f57e49b202f38553917136,1291.659597498586,2.0,3.2845192657539133e+25,484.8951611339553,2.0,200041569000398.7,0.0,3.0,0.0,0.0,0.0,0.0
0x03a6e432e9a96e1141397ce2baf975c5ef333e5a,2926371513468.6484,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a7628bb57509b55dbb38d35cffa94b68e2f132,2.259609878203447,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a81442b06c71f0b5850286dc36f99c6f449892,2.3633691301167934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a82ee7997c87e7c6bd227fd3af77a3f175fb91,4.426619283730439e+18,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a8e1fc6077c4aec6b67e677f579708fd1d79bc,203392083415.44443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03a931c01eb8cf98dccdeecfb7c601c7a701e138,112983889768.78131,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03aa372d3aed6587c493702899950009f895c76e,1636380432565.4849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03aaab0b6729ec7ff3d23d34ae2249c4f0e7c9eb,46705217987456.336,2.0,4.900362656113473e+25,153736024896632.88,3.0,312986123151486.7,487083105853520.4,4.0,3.0,0.0,2.0,2.0
0x03aad34b8d729c000e980d676b5012ce024e6ba4,36684681168.519295,1.0,3.975923390253038e+25,0.0,0.0,4960130469.32096,0.0,1.0,0.0,0.0,0.0,0.0
0x03ab5739cf27680d40bdfa8778a63a9239badc40,21760867452.04907,1.0,6.7024894334398395e+25,0.0,0.0,4751281103.067482,0.0,1.0,0.0,0.0,0.0,0.0
0x03abccd9e326b65aa739fbc222a88783dfd01a8b,3.382329490210626,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03abec9490d905b2e93c469e7f7409b085bfff8a,822581666963585.9,1.0,4.4322900701831526e+25,0.0,0.0,66444399593181.414,0.0,1.0,0.0,0.0,0.0,0.0
0x03ae6e3226c9fe470b638eaa1301965c613b8b6b,4.307401157789244e+16,8.0,6.80635294496527e+25,20006.983412685746,1.0,2.299709976404583e+16,6873645952820547.0,28.0,24.0,0.0,0.0,0.0
0x03aece912e043486c58feb7ee838bc643800a066,39265828428.05053,1.0,3.9227952968470825e+25,0.0,0.0,5015808285.176727,0.0,1.0,0.0,0.0,0.0,0.0
0x03af198dc04505a7210ae1e87d6d1d930f7a748b,1.8147265709995994e+17,2.0,5.716031647752394e+25,2.0983596977453277e+17,5.0,1.0015616204733642e+17,1.008378692552586e+17,2.0,4.0,0.0,0.0,0.0
0x03af63559532b015e76b2e70f6940304be09784f,7105374535521195.0,1.0,3.658167443206631e+25,7129181386656002.0,1.0,2993.0094180000006,2993.0094180000006,1.0,1.0,0.0,0.0,0.0
0x03afb65a1a79e2009632369e39662d985335c00e,347275489878.51385,1.0,4.838846869220091e+25,0.0,0.0,173637746066.46896,0.0,1.0,0.0,0.0,0.0,0.0
0x03afea88bde96d8970727d0ebfd30f6ba1e8cdb4,28813051177.47349,1.0,6.742181400305915e+25,0.0,0.0,3791190944.4044065,0.0,1.0,0.0,0.0,0.0,0.0
0x03b09526217743c5b360a084ff4c53a252fa770f,4381377816714028.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03b16ab6e23bdbeeab719d8e4c49d63674876253,1.4498426629172472e+18,143.0,5.430045807704395e+25,1.4611815755063255e+18,154.0,3.320534388453799e+17,3.3170692681481344e+17,147.0,153.0,0.0,0.0,0.0
0x03b22fab64e1cc7c11bc828c5f093bd7d70c4348,51184787084309.71,5.0,7.747374915005673e+25,32.07171513817666,1.0,11418023415097.139,0.0,2.0,0.0,0.0,0.0,0.0
0x03b28bcd71d8dfbb71bf0d02bfca1e8bf49801b1,19513390992508.684,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03b308b0091c8d1fec5406cff741352a2e66ae28,8825789496700795.0,9.0,3.3000038483330543e+25,0.0,0.0,3929.8013334166117,0.0,5.0,0.0,0.0,1.0,1.0
0x03b45818b8a756efa4d2824fe19967c3d4c5b174,1.0304666552254234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03b50207f389830139feca7fd0c340c1acb87cae,1.1112217280387695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03b5a8ea2afbc9930f089836fdcd4863b4dd2b92,360.45090183866427,4.0,3.372967369174117e+25,615.0462345360703,6.0,261.6984123374731,261.6672005862485,7.0,3.0,0.0,0.0,0.0
0x03b65bec52fc0458956e509c72088384c76e0c97,0.019146834229281443,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03b71fecdeb2185c5fdf464a836334291f552fbb,7810624031945776.0,1.0,5.577980943920428e+25,7816257474768013.0,1.0,2971116000000005.0,2971116000000005.0,1.0,1.0,0.0,0.0,0.0
0x03b79d2f2b47661e29b11605b55e34e7ac5f011d,176096126878.44482,1.0,5.685232520499832e+25,447594665411165.56,8.0,440988083279092.7,881867506999948.2,1.0,7.0,0.0,0.0,0.0
0x03b90ee77fc31114c5b5cbd363059db6066cca7d,1.803921182633601e+17,40.0,5.583453346572092e+25,1.6129257827377366e+16,7.0,1.1028997769775466e+17,1.6040322634615274e+16,28.0,11.0,0.0,0.0,0.0
0x03ba32ace3739ccecb9bfa494138b07bab1c0306,4.961580907755821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03ba6269d28f72ddb9aee4d81392cafa63eb54b2,1.8743394808939662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03baaf9745e06fa191a150be5688501cd210a274,7704009406580470.0,1.0,3.9775715546519346e+25,7704009406580470.0,1.0,895487262467445.0,895487262467445.0,1.0,1.0,0.0,0.0,0.0
0x03baafc76f5bfff4b7e0ee99801621bcf98b48fc,1047037516679.4946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03bb14808209bb0ee48687db7ca6591c76e37ffd,1177924547637.7708,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03bba88fca87ddd3ddcc4ee0efec1e046dd41a98,75307558623.99718,1.0,4.473572010277166e+25,0.0,0.0,15061511724.799437,0.0,1.0,0.0,0.0,0.0,0.0
0x03bc4c7bb35b0d8209c157b761da5beeb576cf2a,1.8570614362503324e+16,231.0,4.650676716297703e+25,521575546774110.6,195.0,5287991124510150.0,823459693664834.1,138.0,88.0,0.0,1.0,1.0
0x03bcc3e7b883f353380babdb76bd914630954a09,1410299683580727.2,89.0,3.841738109421955e+25,103957559333724.97,46.0,9329.194449716853,7937.597001050123,37.0,42.0,0.0,0.0,0.0
0x03bcf88508b36ed7890230eacb0dd520ffa6e04b,184258589426.2346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03bd0c6e69bfd5edc3739a7003a9d28c58e57f80,1.2408747443139264e+18,16.0,4.762268760207985e+25,1.0096379028691973e+18,5.0,9.84411502583142e+17,8.009663690243978e+17,8.0,5.0,0.0,0.0,0.0
0x03bd66e09647f5fc607fd45059bee1c42f8bf9e8,114106329073.89009,1.0,3.785931935558662e+25,0.0,0.0,0.0309793705045479,0.0309793705045479,1.0,1.0,0.0,0.0,0.0
0x03bd77990f28a2393792fa111e553f4665121c88,39416286800000.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03bdad6e6eaf145eaa26265e3e85c0dd26f4603e,1.1062141777879009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03be19182f725713377e75e52f6b873fda5c810e,1331722689004.4424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x03bf7fd823908e56c8785e4c7ebfc46fc6a6e41b,3.2930705066913715e+18,111.0,5.225494641421549e+25,8.073027905352671e+17,11.0,4.731134819396544e+17,1.0452839658295486e+17,34.0,19.0,0.0,0.0,0.0
